x_m,r_m,pressure_pa,pressure_over_pc,tau_wall_pa,su2_cf_t,yplus
-0.02268,0.02,5181782.0,0.9964965384615385,1775.5618799318877,11398.010202867583,0.742289
-0.0224814,0.01999803,5177625.0,0.9956971153846154,698.3423076812957,4482.926130600891,0.4644516
-0.02228287,0.01999211,5177248.0,0.9956246153846153,493.84816928316246,3170.2001128639304,0.3897868
-0.02208451,0.01998225,5177036.0,0.9955838461538462,435.7889254840382,2797.4956407344766,0.3654278
-0.02188638,0.01996846,5176962.0,0.9955696153846154,425.1149241840363,2728.9751475329044,0.3601565
-0.02168856,0.01995073,5176937.0,0.9955648076923077,435.6144253053144,2796.3754574054833,0.3635055
-0.02149113,0.01992908,5176981.0,0.9955732692307693,454.40276004973555,2916.9849577175864,0.3699406
-0.02129417,0.01990351,5177088.0,0.9955938461538462,476.18473474724186,3056.811776848387,0.3770531
-0.02109776,0.01987403,5177260.0,0.9956269230769231,497.4624409090952,3193.401503552661,0.3835154
-0.02090197,0.01984066,5177506.0,0.9956742307692308,516.192633524469,3313.6377673205534,0.3885073
-0.02070689,0.01980341,5177831.0,0.9957367307692307,533.2294172415878,3423.0033922680873,0.3925096
-0.02051258,0.01976229,5178231.0,0.9958136538461538,548.8034143989024,3522.9788313135077,0.3955767
-0.02031912,0.01971732,5178696.0,0.9959030769230769,561.5056395628008,3604.519268542757,0.3973153
-0.0201266,0.01966851,5179205.0,0.9960009615384615,574.5754129863794,3688.419138502137,0.3988444
-0.01993509,0.0196159,5179731.0,0.9961021153846153,585.3900057489769,3757.8421420263353,0.3993231
-0.01974466,0.01955948,5180248.0,0.9962015384615385,597.0816071391365,3832.894999062223,0.3997775
-0.01955538,0.0194993,5180728.0,0.9962938461538462,609.3392244360127,3911.5813284950223,0.4001606
-0.01936734,0.01943538,5181141.0,0.9963732692307692,620.3740358878864,3982.417999937868,0.3997879
-0.01918061,0.01936772,5181463.0,0.9964351923076923,634.863168837034,4075.4292810718293,0.4002566
-0.01899525,0.01929638,5181652.0,0.9964715384615385,649.7049255763479,4170.704189063022,0.4004615
-0.01881135,0.01922136,5181674.0,0.9964757692307692,665.5824293802204,4272.627953251713,0.4006623
-0.01862898,0.01914271,5181475.0,0.9964375,682.9954138769946,4384.408554761484,0.4009333
-0.0184482,0.01906045,5180988.0,0.9963438461538462,699.1712299763697,4488.247299569105,0.40048
-0.01826909,0.01897463,5180119.0,0.9961767307692307,710.5381126894636,4561.215663332137,0.3983543
-0.01809173,0.01888525,5178753.0,0.9959140384615385,714.9403578173187,4589.475357038077,0.3938868
-0.01791617,0.01879238,5176796.0,0.9955376923076923,711.3202213471044,4566.2363176727695,0.3869871
-0.01774245,0.01869611,5174273.0,0.9950525,740.0522193310856,4750.6779920923345,0.3894044
-0.01757033,0.01859701,5171057.0,0.9944340384615384,1004.5291655596724,6448.4565745275095,0.4514062
-0.01739833,0.01849767,5167352.0,0.9937215384615384,1020.7123116092636,6552.342373086562,0.4529991
-0.01722634,0.01839834,5163760.0,0.9930307692307693,997.4939713168629,6403.2949743236495,0.4456384
-0.01705434,0.01829904,5160124.0,0.9923315384615384,974.9536778867099,6258.6002174715995,0.4382175
-0.01688233,0.01819973,5156367.0,0.9916090384615385,965.416000327676,6197.374220586771,0.4337007
-0.01671032,0.01810043,5152397.0,0.990845576923077,962.7489537225829,6180.253429269974,0.4308016
-0.01653832,0.01800113,5148152.0,0.9900292307692308,964.8346730090419,6193.642458385811,0.4290482
-0.01636631,0.01790182,5143580.0,0.98915,970.2615519709881,6228.479668216179,0.4280905
-0.0161943,0.01780252,5138640.0,0.9882,977.94467452197,6277.800567823087,0.427648
-0.01602229,0.01770322,5133296.0,0.9871723076923077,987.4403938954486,6338.757219081351,0.4275926
-0.01585028,0.01760391,5127514.0,0.9860603846153846,998.6315302597648,6410.597399873614,0.4278781
-0.01567828,0.01750461,5121267.0,0.9848590384615384,1011.1135841965983,6490.7244738622885,0.4284009
-0.01550627,0.01740531,5114534.0,0.9835642307692307,1024.5566806824074,6577.020847216094,0.4290781
-0.01533426,0.017306,5107301.0,0.9821732692307692,1038.670040402087,6667.619896395849,0.4298378
-0.01516226,0.0172067,5099559.0,0.980684423076923,1053.5048569792655,6762.850252834249,0.4306828
-0.01499025,0.01710739,5091303.0,0.9790967307692308,1069.3371667506992,6864.483899258717,0.4316638
-0.01481824,0.01700808,5082532.0,0.97741,1086.4990824543036,6974.652794244196,0.4328435
-0.01464624,0.01690878,5073246.0,0.9756242307692308,1104.4740319706239,7090.0408639581665,0.4341098
-0.01447423,0.01680947,5063449.0,0.9737401923076923,1122.8423461363204,7207.954091672944,0.4353716
-0.01430223,0.01671017,5053144.0,0.9717584615384616,1142.0251589351394,7331.095897358153,0.4367069
-0.01413022,0.01661086,5042336.0,0.96968,1162.2623022658338,7461.00585361887,0.4381575
-0.01395821,0.01651156,5031033.0,0.9675063461538461,1183.3506015752178,7596.37970535909,0.4396789
-0.0137862,0.01641226,5019247.0,0.9652398076923077,1205.1398673615208,7736.253328775021,0.4412381
-0.0136142,0.01631295,5006997.0,0.9628840384615385,1227.6926660764227,7881.028361828518,0.4428428
-0.01344219,0.01621365,4994304.0,0.960443076923077,1251.06567405033,8031.068631542194,0.4445002
