x_m,r_m,pressure_pa,pressure_over_pc,tau_wall_pa,su2_cf_t,yplus
-0.02268,0.02,5177077.0,0.9955917307692308,1655.8513293249596,10629.542433520674,0.7166049
-0.0224814,0.01999803,5173675.0,0.9949375,766.9537185300339,4923.3689953221465,0.4866494
-0.02228287,0.01999211,5174608.0,0.9951169230769231,506.66481349608665,3252.4750496918364,0.3947268
-0.02208451,0.01998225,5175050.0,0.9952019230769231,435.65190883091736,2796.616078479911,0.3652262
-0.02188638,0.01996846,5176139.0,0.9954113461538462,399.6991470725498,2565.821562121596,0.3490453
-0.02168856,0.01995073,5176892.0,0.9955561538461538,400.2555583781777,2569.393378913912,0.3482792
-0.02149113,0.01992908,5177757.0,0.9957225,410.4259002805826,2634.6806899789085,0.3514406
-0.02129417,0.01990351,5178456.0,0.9958569230769231,428.665057555545,2751.764810257331,0.357639
-0.02109776,0.01987403,5179072.0,0.9959753846153846,447.56206027782963,2873.0718918446423,0.3636794
-0.02090197,0.01984066,5179477.0,0.9960532692307692,467.25432206832505,2999.4840452832013,0.3695638
-0.02070689,0.01980341,5179665.0,0.996089423076923,486.1654142142323,3120.8815722647387,0.3747152
-0.02051258,0.01976229,5179588.0,0.9960746153846154,504.8060169439571,3240.542724321661,0.3793218
-0.02031912,0.01971732,5179240.0,0.9960076923076923,522.6016921165499,3354.779963517127,0.3832139
-0.0201266,0.01966851,5178584.0,0.9958815384615385,540.4063302885044,3469.074739630527,0.3866986
-0.01993509,0.0196159,5177590.0,0.9956903846153846,557.3624404749759,3577.9224903570534,0.3894988
-0.01974466,0.01955948,5176243.0,0.9954313461538462,574.2317282578495,3686.2128948974337,0.3918715
-0.01955538,0.0194993,5174559.0,0.9951075,590.9778265863745,3793.712499255956,0.3938449
-0.01936734,0.01943538,5172584.0,0.9947276923076923,607.6463380283369,3900.7140437413505,0.3953793
-0.01918061,0.01936772,5170362.0,0.9943003846153846,625.5653894011355,4015.743281911693,0.3969609
-0.01899525,0.01929638,5167930.0,0.9938326923076923,643.961325824154,4133.833827451515,0.39828
-0.01881135,0.01922136,5165320.0,0.9933307692307692,662.6918720420842,4254.07236112934,0.3993121
-0.01862898,0.01914271,5162555.0,0.9927990384615385,681.5658515126664,4375.231647666096,0.3999799
-0.0184482,0.01906045,5159667.0,0.9922436538461539,699.6203184911908,4491.1301703559675,0.4000129
-0.01826909,0.01897463,5156664.0,0.9916661538461539,716.1787644620006,4597.425162522707,0.3992702
-0.01809173,0.01888525,5153526.0,0.9910626923076923,731.8134690255013,4697.790305606562,0.3978616
-0.01791617,0.01879238,5150164.0,0.9904161538461539,753.2494832233605,4835.396272088217,0.3976123
-0.01774245,0.01869611,5146505.0,0.9897125,801.7962735119772,5147.036670139201,0.4046025
-0.01757033,0.01859701,5142203.0,0.9888851923076923,908.0152755289099,5828.897033560528,0.4282946
-0.01739833,0.01849767,5138111.0,0.9880982692307693,940.1051771245324,6034.894374419159,0.4338417
-0.01722634,0.01839834,5134529.0,0.987409423076923,944.6094568425598,6063.809067149899,0.4328606
-0.01705434,0.01829904,5131171.0,0.9867636538461538,939.8524913842492,6033.2722880934625,0.4295792
-0.01688233,0.01819973,5128011.0,0.9861559615384615,934.3312980859763,5997.829638497869,0.4260702
-0.01671032,0.01810043,5124991.0,0.9855751923076923,931.323255398473,5978.5198630232235,0.4231619
-0.01653832,0.01800113,5122087.0,0.9850167307692308,931.1571579583255,5977.45362008409,0.4209636
