"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
853, 9.288485099614616e-02, 4.804572768465505e-02, 3.895514521168696e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.851203446412975e+05, 1.000000000000000e-10, 2.405126730338423e+12
854, 9.262768557569082e-02, 4.798247979970417e-02, 3.906071465954214e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.858809811527260e+05, 1.000000000000000e-10, 2.399474812762614e+12
855, 9.237056543982054e-02, 4.791907639302624e-02, 3.916697394715794e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.866465426234793e+05, 1.000000000000000e-10, 2.393831296247717e+12
856, 9.211348480030289e-02, 4.785551630430684e-02, 3.927393187587588e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.874170929643814e+05, 1.000000000000000e-10, 2.388198986247773e+12
857, 9.185644389672069e-02, 4.779179895328586e-02, 3.938159170791067e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.881926534261964e+05, 1.000000000000000e-10, 2.382576453889372e+12
858, 9.159946220038495e-02, 4.772792898055411e-02, 3.948996544464536e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.889733137051224e+05, 1.000000000000000e-10, 2.376957583406434e+12
859, 9.134249808793532e-02, 4.766389753113767e-02, 3.959907465322710e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.897592305431989e+05, 1.000000000000000e-10, 2.371345694652500e+12
860, 9.108557363579411e-02, 4.759971013476189e-02, 3.970890061061807e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.905502619448260e+05, 1.000000000000000e-10, 2.365746207363725e+12
861, 9.082868929359877e-02, 4.753536589186340e-02, 3.981944469940029e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.913464145662187e+05, 1.000000000000000e-10, 2.360158857737252e+12
862, 9.057184945311655e-02, 4.747086505086386e-02, 3.993071756108671e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.921477659077953e+05, 1.000000000000000e-10, 2.354580882603856e+12
863, 9.031504480887700e-02, 4.740620514698889e-02, 4.004274050047935e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.929544722797282e+05, 1.000000000000000e-10, 2.349008216927483e+12
864, 9.005827976512761e-02, 4.734138800257376e-02, 4.015552242627850e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.937665996537684e+05, 1.000000000000000e-10, 2.343439745992245e+12
865, 8.980155407107286e-02, 4.727641451915236e-02, 4.026903811460454e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.945839559409010e+05, 1.000000000000000e-10, 2.337894650452518e+12
866, 8.954486411674525e-02, 4.721127974462064e-02, 4.038326521237509e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.954063646274731e+05, 1.000000000000000e-10, 2.332377109152464e+12
867, 8.928822449960878e-02, 4.714598269911853e-02, 4.049824963733157e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.962341667377278e+05, 1.000000000000000e-10, 2.326862441352074e+12
868, 8.903162283690808e-02, 4.708052211766548e-02, 4.061406700447004e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.970679308262234e+05, 1.000000000000000e-10, 2.321333969866836e+12
869, 8.877506547217882e-02, 4.701490501756025e-02, 4.073070176963986e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.979075434020009e+05, 1.000000000000000e-10, 2.315809389378137e+12
870, 8.851854481631106e-02, 4.694913001245159e-02, 4.084810588838759e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.987526364212275e+05, 1.000000000000000e-10, 2.310305474029893e+12
871, 8.826206580205843e-02, 4.688319492511009e-02, 4.096627263630365e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.996031526152557e+05, 1.000000000000000e-10, 2.304818019594002e+12
872, 8.800562697201515e-02, 4.681709744883956e-02, 4.108523658655784e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.004593483328412e+05, 1.000000000000000e-10, 2.299338203777839e+12
873, 8.774923078698764e-02, 4.675083839594722e-02, 4.120500631437667e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.013212863414245e+05, 1.000000000000000e-10, 2.293871860380614e+12
874, 8.749287761295724e-02, 4.668441632344632e-02, 4.132558096894620e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.021889554266665e+05, 1.000000000000000e-10, 2.288418281158173e+12
875, 8.723656226728176e-02, 4.661782869375421e-02, 4.144700690686122e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.030626990541641e+05, 1.000000000000000e-10, 2.282959089189881e+12
876, 8.698029461796684e-02, 4.655108152670806e-02, 4.156930983482694e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.039427135244809e+05, 1.000000000000000e-10, 2.277493571297220e+12
877, 8.672406801591795e-02, 4.648417639056682e-02, 4.169244628348100e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.048286698735043e+05, 1.000000000000000e-10, 2.272048035636971e+12
878, 8.646787938103304e-02, 4.641710885323846e-02, 4.181636733567271e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.057201901951430e+05, 1.000000000000000e-10, 2.266634657416174e+12
879, 8.621173936428897e-02, 4.634987550353096e-02, 4.194110672590321e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.066175208965983e+05, 1.000000000000000e-10, 2.261232775603180e+12
880, 8.595564134462079e-02, 4.628247414138675e-02, 4.206675393014364e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.075213325921985e+05, 1.000000000000000e-10, 2.255818950257508e+12
881, 8.569958262473214e-02, 4.621490905132426e-02, 4.219332830961316e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.084317735454616e+05, 1.000000000000000e-10, 2.250400596140527e+12
882, 8.544357275933580e-02, 4.614718526827623e-02, 4.232077265353429e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.093484116397977e+05, 1.000000000000000e-10, 2.245000322095074e+12
883, 8.518760283811352e-02, 4.607929735462257e-02, 4.244906846920759e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.102710976177866e+05, 1.000000000000000e-10, 2.239618409679570e+12
884, 8.493167668354026e-02, 4.601124357469701e-02, 4.257824849946264e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.112000730573162e+05, 1.000000000000000e-10, 2.234243655244593e+12
885, 8.467579589238843e-02, 4.594302453889829e-02, 4.270833111811870e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.121354740379144e+05, 1.000000000000000e-10, 2.228880329299387e+12
886, 8.441995464831203e-02, 4.587463746580012e-02, 4.283931886043855e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.130773136976854e+05, 1.000000000000000e-10, 2.223528516594614e+12
887, 8.416416424964444e-02, 4.580608419168913e-02, 4.297123320935334e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.140257502223825e+05, 1.000000000000000e-10, 2.218179915710803e+12
888, 8.390841845037626e-02, 4.573736412528132e-02, 4.310409866795986e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.149809649398442e+05, 1.000000000000000e-10, 2.212833802317114e+12
889, 8.365271505371490e-02, 4.566847764548686e-02, 4.323790915448898e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.159429085830213e+05, 1.000000000000000e-10, 2.207496696737222e+12
890, 8.339705766988741e-02, 4.559942495700483e-02, 4.337267170575330e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.169116286062162e+05, 1.000000000000000e-10, 2.202163685245723e+12
891, 8.314144428826876e-02, 4.553020620870837e-02, 4.350840215620738e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.178872413029393e+05, 1.000000000000000e-10, 2.196835023720744e+12
892, 8.288587571150696e-02, 4.546082207946468e-02, 4.364508278510864e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.188696094626467e+05, 1.000000000000000e-10, 2.191523507513458e+12
893, 8.263035389989053e-02, 4.539127019245805e-02, 4.378270217415337e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.198586396383899e+05, 1.000000000000000e-10, 2.186230156695871e+12
894, 8.237487490652909e-02, 4.532154661747891e-02, 4.392130535567839e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.208546631565606e+05, 1.000000000000000e-10, 2.180939834927651e+12
