x,r,cf_t,pressure,yplus
0.08272727,0.036022,41.723921727810804,7037.906,0.2745766
0.08363636,0.03648577,41.43580631898845,6784.847,0.2724132
0.08454545,0.03695096,41.16486093581231,6545.742,0.2703715
0.08545455,0.03741749,40.910927766114845,6319.749,0.2684464
0.08636364,0.03788528,40.67257490017685,6106.069,0.2666303
0.08727273,0.03835426,40.44822831942159,5903.99,0.2649168
0.08818182,0.03882434,40.23685155936635,5712.796,0.2632983
0.08909091,0.03929545,40.03846877394933,5531.779,0.2617686
0.09,0.0397675,39.85525625867882,5360.305,0.2603197
0.09090909,0.04024042,39.67511399818258,5197.868,0.2589419
0.09181818,0.04071413,39.50146297523509,5043.793,0.2576255
0.09272727,0.04118855,39.33370364830082,4897.572,0.2563646
0.09363636,0.0416636,39.17090601595942,4758.735,0.2551531
0.09454545,0.0421392,39.011944142770155,4626.852,0.2539857
0.09545455,0.04261528,38.855155334258406,4501.529,0.2528559
0.09636364,0.04309175,38.69969667520032,4382.391,0.2517591
0.09727273,0.04356854,38.545543762434086,4269.098,0.2506911
0.09818182,0.04404556,38.390928522308265,4161.356,0.2496492
0.09909091,0.04452274,38.235219855207404,4058.872,0.2486317
0.1,0.045,38.07836803822191,3961.366,0.2476388
0.1009091,0.04547726,37.91992191420142,3868.587,0.2466723
0.1018182,0.04595444,37.75948862808376,3780.299,0.2457338
0.1027273,0.04643146,37.597065195844756,3696.28,0.2448251
0.1036364,0.04690825,37.43260863681487,3616.331,0.243948
0.1045455,0.04738472,37.26619331920648,3540.265,0.2431044
0.1054545,0.0478608,37.097862047579724,3467.913,0.2422964
0.1063636,0.0483364,36.92786900211479,3399.115,0.2415263
0.1072727,0.04881145,36.75654433443464,3333.722,0.2407968
0.1081818,0.04928587,36.58429963898929,3271.598,0.2401107
0.1090909,0.04975958,36.41184607266247,3212.612,0.2394707
0.11,0.0502325,36.240003155336396,3156.645,0.2388786
0.1109091,0.05070455,36.06971999584905,3103.584,0.2383371
0.1118182,0.05117566,35.90198199958596,3053.326,0.2378485
0.1127273,0.05164574,35.737994302816645,3005.771,0.2374159
0.1136364,0.05211472,35.58015634096523,2960.816,0.2370443
0.1145455,0.05258251,35.43583655949571,2918.359,0.2367378
