x,r,cf_t,pressure,yplus
0.08272727,0.02858714,-4.4059179596374625,67197.07,0.5167497
0.08363636,0.02891841,-4.268840541909944,67509.05,0.5152998
0.08454545,0.02925069,-4.143323950914298,67805.85,0.5142021
0.08545455,0.02958392,-4.025892740673129,68091.79,0.5132977
0.08636364,0.02991806,-3.9127801727754647,68365.6,0.5123757
0.08727273,0.03025304,-3.8039480396604803,68624.71,0.5114484
0.08818182,0.03058881,-3.7005428314396376,68873.18,0.5106147
0.08909091,0.03092532,-3.6012204844646414,69113.32,0.5098026
0.09,0.0312625,-3.504816246979535,69343.74,0.5089405
0.09090909,0.0316003,-3.4117293733088787,69564.31,0.5080663
0.09181818,0.03193866,-3.3218731256114915,69776.66,0.5071854
0.09272727,0.03227754,-3.2348121676207073,69981.03,0.5062747
0.09363636,0.03261686,-3.150422098185401,70178.14,0.5053334
0.09454545,0.03295657,-3.0685302307586197,70368.0,0.5043554
0.09545455,0.03329663,-2.9892714018372395,70550.72,0.5033598
0.09636364,0.03363696,-2.9125862057155034,70727.08,0.5023513
0.09727273,0.03397753,-2.8382627984429134,70897.18,0.50132
0.09818182,0.03431826,-2.766146512594646,71061.34,0.5002605
0.09909091,0.0346591,-2.6961689743817123,71219.51,0.4991736
0.1,0.035,-2.6282890399239034,71372.15,0.4980636
0.1009091,0.0353409,-2.5624465141517363,71519.4,0.4969321
0.1018182,0.03568174,-2.498599600850342,71661.64,0.4957828
0.1027273,0.03602247,-2.436627193739259,71799.09,0.4946113
0.1036364,0.03636304,-2.376461060353365,71931.93,0.4934175
0.1045455,0.03670337,-2.3180171828892315,72060.38,0.4921999
0.1054545,0.03704343,-2.261230272877873,72184.57,0.4909581
0.1063636,0.03738314,-2.206042624793549,72304.68,0.4896923
0.1072727,0.03772246,-2.1523757337668896,72420.88,0.4884
0.1081818,0.03806134,-2.1001523197651566,72533.32,0.4870786
0.1090909,0.0383997,-2.049291564090692,72642.15,0.4857244
0.11,0.0387375,-1.9997192871619365,72747.49,0.4843339
0.1109091,0.03907468,-1.9513620051079217,72849.49,0.4829035
0.1118182,0.03941119,-1.9041396717967844,72948.29,0.4814277
0.1127273,0.03974696,-1.8579820012619668,73043.97,0.4799018
0.1136364,0.04008194,-1.812820755450465,73136.66,0.4783212
0.1145455,0.04041608,-1.7685768583842998,73226.46,0.4766786
0.1154545,0.04074931,-1.7251777255618066,73313.43,0.4749672
0.1163636,0.04108159,-1.6825687938501237,73397.61,0.4731821
0.1172727,0.04141286,-1.6406998001773727,73479.08,0.4713184
0.1181818,0.04174305,-1.5995161684078871,73557.89,0.4693699
0.1190909,0.04207212,-1.5589707129313695,73634.06,0.467331
0.12,0.0424,-1.5190332240310103,73707.62,0.4651982
0.1209091,0.04272664,-1.4796822278839583,73778.57,0.4629692
0.1218182,0.04305199,-1.4408980520844494,73846.95,0.4606413
0.1227273,0.04337599,-1.4026652838514566,73912.74,0.4582126
0.1236364,0.04369857,-1.3649832627898189,73975.94,0.4556831
0.1245455,0.04401969,-1.3278653041078714,74036.52,0.4530557
0.1254545,0.04433929,-1.2913370540684561,74094.48,0.450335
0.1263636,0.04465732,-1.2554292936245368,74149.8,0.4475272
0.1272727,0.0449737,-1.2201761803072617,74202.48,0.4446399
0.1281818,0.0452884,-1.1856219241742871,74252.49,0.4416827
0.1290909,0.04560135,-1.1518203050789662,74299.81,0.4386682
0.13,0.0459125,-1.1188384539240805,74344.41,0.4356122
