x,r,cf_t,pressure,yplus
0.11,0.0387375,73.87261842301848,8435.928,0.426498
0.1109091,0.03907468,73.98320432753171,8298.326,0.426867
0.1118182,0.03941119,74.08485195861728,8166.169,0.427254
0.1127273,0.03974696,74.17727247321807,8039.282,0.4276587
0.1136364,0.04008194,74.26058614418181,7917.496,0.428081
0.1145455,0.04041608,74.33563744774668,7800.645,0.428523
0.1154545,0.04074931,74.41083709874079,7688.57,0.4289952
0.1163636,0.04108159,74.47048803985277,7581.308,0.4294841
0.1172727,0.04141286,74.51898177212581,7478.596,0.4299864
0.1181818,0.04174305,74.55702388620713,7380.296,0.4305026
0.1190909,0.04207212,74.58515063512628,7286.293,0.4310334
0.12,0.0424,74.60349317285123,7196.486,0.4315796
0.1209091,0.04272664,74.61237721188134,7110.78,0.4321424
0.1218182,0.04305199,74.61210013632291,7029.084,0.4327231
0.1227273,0.04337599,74.60301385561543,6951.305,0.4333231
0.1236364,0.04369857,74.58577498112366,6877.358,0.4339446
0.1245455,0.04401969,74.5606385701109,6807.167,0.4345894
0.1254545,0.04433929,74.52795247522594,6740.666,0.4352587
0.1263636,0.04465732,74.48797033160025,6677.789,0.4359539
0.1272727,0.0449737,74.44113895347502,6618.469,0.4366768
0.1281818,0.0452884,74.3883395512414,6562.645,0.43743
0.1290909,0.04560135,74.32966630963612,6510.265,0.438215
0.13,0.0459125,74.26355380130504,6461.291,0.4390293
0.1309091,0.04622179,74.18308669069306,6415.688,0.4398607
0.1318182,0.04652916,74.10305656821126,6373.236,0.440729
0.1327273,0.04683456,74.01958200307199,6334.047,0.4416385
0.1336364,0.04713793,73.93229547785852,6298.107,0.44259
0.1345455,0.04743922,73.84112752016999,6265.389,0.4435841
0.1354545,0.04773836,73.74627176330414,6235.863,0.4446224
0.1363636,0.04803531,73.64785301918187,6209.504,0.4457059
0.1372727,0.04833001,73.54606290571378,6186.287,0.4468361
0.1381818,0.04862239,73.4409612579789,6166.194,0.4480137
0.1390909,0.04891241,73.33275692094756,6149.211,0.4492403
0.14,0.0492,73.22146356655485,6135.33,0.4505166
0.1409091,0.04948511,73.10702881376272,6124.53,0.451843
0.1418182,0.04976769,72.9892302468729,6116.798,0.4532194
0.1427273,0.05004768,72.86791891012648,6112.122,0.454646
0.1436364,0.05032502,72.74322148800485,6110.506,0.4561236
0.1445455,0.05059965,72.61524899242168,6111.949,0.4576532
0.1454545,0.05087153,72.48285823128946,6116.447,0.4592316
0.1463636,0.05114058,72.34680029229635,6124.0,0.4608612
0.1472727,0.05140676,72.20653942524858,6134.644,0.4625415
0.1481818,0.05167001,72.061644852349,6148.382,0.4642722
0.1490909,0.05193028,71.90485818696989,6165.289,0.4660366
0.15,0.0521875,71.71953255463504,6185.303,0.4677747
0.1509091,0.05244162,71.58606780420943,6207.641,0.4696643
0.1518182,0.05269259,71.42654815633827,6233.85,0.4716077
0.1527273,0.05294035,71.25888810475232,6263.281,0.4735874
0.1536364,0.05318483,71.08535332803997,6295.883,0.4756078
0.1545455,0.053426,70.90610212822676,6331.683,0.4776706
0.1554545,0.05366378,70.72126597149486,6370.722,0.479776
0.1563636,0.05389812,70.5307535962013,6413.037,0.4819231
0.1572727,0.05412897,70.33422161087229,6458.664,0.4841098
0.1581818,0.05435627,70.12960008478575,6507.663,0.4863314
0.1590909,0.05457997,69.91265060699031,6560.058,0.4885704
0.16,0.0548,69.69928734268692,6615.69,0.4908595
0.1609091,0.05501631,69.48205877866407,6674.883,0.4931969
0.1618182,0.05522885,69.26031144779893,6737.705,0.4955769
0.1627273,0.05543756,69.03444494560597,6804.204,0.4979978
0.1636364,0.05564237,68.80473002715254,6874.444,0.500459
0.1645455,0.05584325,68.57137226772895,6948.5,0.5029597
0.1654545,0.05604012,68.33327895647447,7026.481,0.5054947
0.1663636,0.05623294,68.05056819760826,7109.373,0.5079342
0.1672727,0.05642164,66.82069352079576,7218.904,0.5073748
0.1681818,0.05660617,53.71087610342912,7779.608,0.4639537
0.1690909,0.05678648,8.682817141536251,12095.88,0.1980727
0.17,0.0569625,-27.702104591358996,19367.96,0.3866048
0.1709091,0.05713418,-31.925064141359268,24324.45,0.4557796
0.1718182,0.05730147,-27.44457591858171,26777.35,0.474374
0.1727273,0.05746431,-19.39192851264073,27095.61,0.4655277
0.1736364,0.05762264,-13.431174811763904,26939.03,0.4723947
0.1745455,0.05777641,-10.085016933921176,29479.3,0.5642077
0.1754545,0.05792555,-8.452595609533667,35039.97,0.5520937
0.1763636,0.05807002,-6.979835324153584,40680.21,0.5225658
0.1772727,0.05820976,-6.470835006748381,45882.68,0.517741
0.1781818,0.0583447,-5.405244091440451,53400.14,0.4884207
0.1790909,0.0584748,-2.893803930555799,63466.85,0.3702513
0.18,0.0586,0.012162300234456132,72891.23,0.02473825
0.1809091,0.05872024,2.369497310490663,80284.89,0.3534045
0.1818182,0.05883546,4.099211347057729,85524.61,0.4729048
0.1827273,0.05894561,5.456896950396768,89233.21,0.552806
0.1836364,0.05905064,6.7298549117745115,91999.42,0.6202997
0.1845455,0.05915048,8.01683827031483,93984.82,0.6825932
0.1854545,0.05924508,9.203259501227993,94939.03,0.7356232
0.1863636,0.05933438,10.09560448288344,94562.01,0.7727941
0.1872727,0.05941833,10.586023536385804,92842.32,0.7915365
0.1881818,0.05949687,10.695804542339422,90085.36,0.7939977
0.1890909,0.05956995,10.521751430982599,86759.16,0.7846877
0.19,0.0596375,10.184545800765475,83362.96,0.7687561
0.1909091,0.05969947,9.809152244162611,80360.63,0.7515107
0.1918182,0.05975581,9.51185874521303,78125.08,0.7380202
0.1927273,0.05980646,9.377042418195185,76863.97,0.7320452
0.1936364,0.05985136,9.435369807580773,76581.57,0.7349228
0.1945455,0.05989046,9.668161788883129,77134.14,0.7456753
0.1954545,0.05992369,10.033530351112045,78338.19,0.7622573
0.1963636,0.05995101,10.48703468743217,80039.89,0.7825742
0.1972727,0.05997236,10.997745374937402,82134.8,0.8051703
0.1981818,0.05998768,11.556253242273337,84561.84,0.8295352
0.1990909,0.05999691,12.163919309256306,87273.74,0.8555581
0.2,0.06,12.945083255249463,90372.89,0.8875422
