x,r,cf_t,pressure,yplus
0.08181818,0.02825695,-0.33267333504720936,87810.05,0.9295718
0.08272727,0.02858714,-0.32331024026316657,88223.38,0.9337048
0.08363636,0.02891841,-0.31433334434589766,88614.16,0.9377534
0.08454545,0.02925069,-0.3057849439785162,88982.95,0.9418334
0.08545455,0.02958392,-0.29766633762141975,89334.35,0.9460137
0.08636364,0.02991806,-0.2899010008759018,89670.19,0.9502262
0.08727273,0.03025304,-0.2824565035926478,89990.27,0.9544577
0.08818182,0.03058881,-0.27533070736540094,90296.09,0.9587457
0.08909091,0.03092532,-0.2684977558960162,90589.05,0.9630848
0.09,0.0312625,-0.26194244156783625,90869.44,0.96748
0.09090909,0.0316003,-0.2556569084671643,91138.6,0.9719521
0.09181818,0.03193866,-0.249622806831636,91397.2,0.9764979
0.09272727,0.03227754,-0.24382643182577757,91645.97,0.9811199
0.09363636,0.03261686,-0.23825393004827602,91885.69,0.9858187
0.09454545,0.03295657,-0.23289004543483885,92117.05,0.9905909
0.09545455,0.03329663,-0.22771798669785617,92340.59,0.9954252
0.09636364,0.03363696,-0.2227206183575728,92556.79,1.000305
0.09727273,0.03397753,-0.21788438480694197,92766.1,1.00522
0.09818182,0.03431826,-0.2131961568529678,92968.78,1.010159
0.09909091,0.0346591,-0.2086419498758201,93165.08,1.015103
0.1,0.035,-0.20420996901202193,93355.11,1.020036
0.1009091,0.0353409,-0.19989290524775868,93538.99,1.024952
0.1018182,0.03568174,-0.19568279478875947,93716.69,1.029842
0.1027273,0.03602247,-0.19157263753686274,93888.16,1.034694
0.1036364,0.03636304,-0.18756308582937126,94053.38,1.03952
0.1045455,0.03670337,-0.18365628323871017,94212.28,1.044337
0.1054545,0.03704343,-0.1798533257934579,94364.9,1.049161
0.1063636,0.03738314,-0.17615834546174788,94511.3,1.05402
0.1072727,0.03772246,-0.1725692929611989,94651.59,1.058922
0.1081818,0.03806134,-0.16908805477739106,94785.88,1.06389
0.1090909,0.0383997,-0.16572459993837577,94914.25,1.068982
