x,r,cf_t,pressure,yplus
0.08272727,0.02858714,-0.3301772254480919,88202.39,0.9066762
0.08363636,0.02891841,-0.3211952079593653,88591.36,0.9104414
0.08454545,0.02925069,-0.3126300387482105,88958.49,0.9142344
0.08545455,0.02958392,-0.3044949074986247,89308.29,0.9181344
0.08636364,0.02991806,-0.29671361432225896,89642.92,0.9220788
0.08727273,0.03025304,-0.2892444314046858,89962.18,0.9260379
0.08818182,0.03058881,-0.2820858544891052,90267.26,0.9300456
0.08909091,0.03092532,-0.27521791364464043,90559.52,0.9341056
0.09,0.0312625,-0.2686238443999924,90839.26,0.9382202
0.09090909,0.0316003,-0.26229545320830827,91107.61,0.9424055
0.09181818,0.03193866,-0.25621855393654325,91365.29,0.946666
0.09272727,0.03227754,-0.2503819036524044,91613.0,0.9510094
0.09363636,0.03261686,-0.24477165543026383,91851.51,0.9554357
0.09454545,0.03295657,-0.2393716983608787,92081.5,0.9599366
0.09545455,0.03329663,-0.23416833884217989,92303.52,0.9645088
0.09636364,0.03363696,-0.2291480494692978,92518.06,0.9691465
0.09727273,0.03397753,-0.22429509030122266,92725.59,0.973836
0.09818182,0.03431826,-0.21959673110164357,92926.46,0.9785666
0.09909091,0.0346591,-0.21504131739359728,93121.01,0.9833299
0.1,0.035,-0.21061496035253213,93309.44,0.9881087
0.1009091,0.0353409,-0.20630519644887613,93491.9,0.9928841
0.1018182,0.03568174,-0.20210663916200292,93668.43,0.9976558
0.1027273,0.03602247,-0.19801441745773016,93839.09,1.002423
0.1036364,0.03636304,-0.1940223380913633,94003.92,1.007178
0.1045455,0.03670337,-0.1901286169104494,94162.87,1.011926
0.1054545,0.03704343,-0.18633156111921104,94315.89,1.016672
0.1063636,0.03738314,-0.18263144770695205,94462.92,1.021425
0.1072727,0.03772246,-0.17902870780013663,94603.97,1.026201
0.1081818,0.03806134,-0.17552576316687962,94739.07,1.03102
0.1090909,0.0383997,-0.17213334048907925,94868.29,1.035933
0.11,0.0387375,-0.16885872860242493,94991.7,1.040986
0.1109091,0.03907468,-0.16570495884859632,95109.35,1.046212
0.1118182,0.03941119,-0.1626734201933642,95221.25,1.051639
0.1127273,0.03974696,-0.15976409901334057,95327.42,1.057289
0.1136364,0.04008194,-0.15697581864164994,95427.86,1.063179
0.1145455,0.04041608,-0.15430874711512715,95522.55,1.069327
0.1154545,0.04074931,-0.15176944022469208,95611.73,1.075789
0.1163636,0.04108159,-0.1493707234072238,95695.1,1.082656
0.1172727,0.04141286,-0.14711205169449715,95772.81,1.089953
0.1181818,0.04174305,-0.1449937592581967,95844.96,1.097716
0.1190909,0.04207212,-0.14301740107450586,95911.63,1.105985
0.12,0.0424,-0.14118444246048428,95972.93,1.114799
0.1209091,0.04272664,-0.13949671586808454,96029.0,1.124197
0.1218182,0.04305199,-0.1379550125103269,96080.02,1.134219
0.1227273,0.04337599,-0.13655922345583424,96126.2,1.144907
0.1236364,0.04369857,-0.13530819871497232,96167.8,1.156298
0.1245455,0.04401969,-0.13420019844448441,96205.13,1.16842
0.1254545,0.04433929,-0.13323223695149586,96238.53,1.181295
0.1263636,0.04465732,-0.13240025127321736,96268.38,1.194936
