x,r,cf_t,pressure,yplus
0.1245455,0.04401969,48.80960862054932,6471.333,0.3496024
0.1254545,0.04433929,48.75064825243893,6413.197,0.3501424
0.1263636,0.04465732,48.689604064130904,6358.486,0.3507155
0.1272727,0.0449737,48.626517449238555,6307.131,0.3513223
0.1281818,0.0452884,48.561493100784325,6259.07,0.3519632
0.1290909,0.04560135,48.4944279218067,6214.25,0.3526384
0.13,0.0459125,48.42479212162725,6172.624,0.3533475
0.1309091,0.04622179,48.350721752689935,6134.144,0.3540894
0.1318182,0.04652916,48.2772125177846,6098.704,0.3548671
0.1327273,0.04683456,48.20253105242603,6066.312,0.3556831
0.1336364,0.04713793,48.12624413151836,6036.943,0.3565372
0.1345455,0.04743922,48.04815930306696,6010.565,0.3574295
0.1354545,0.04773836,47.96824273371828,5987.149,0.3583602
0.1363636,0.04803531,47.886470368214745,5966.667,0.3593298
0.1372727,0.04833001,47.80284387584095,5949.097,0.3603388
0.1381818,0.04862239,47.717340209482,5934.418,0.3613875
0.1390909,0.04891241,47.62997454360156,5922.615,0.3624763
0.14,0.0492,47.540711727575754,5913.677,0.3636057
0.1409091,0.04948511,47.449583749241306,5907.593,0.3647761
0.1418182,0.04976769,47.356597417957715,5904.354,0.3659881
0.1427273,0.05004768,47.26178194212084,5903.956,0.3672421
0.1436364,0.05032502,47.16518306730569,5906.398,0.3685386
0.1445455,0.05059965,47.06686903679028,5911.681,0.3698782
0.1454545,0.05087153,46.96657615860067,5919.809,0.3712604
0.1463636,0.05114058,46.860927122966785,5930.874,0.3726734
0.1472727,0.05140676,46.643826936702496,5947.839,0.3737368
0.1481818,0.05167001,44.04043471510524,6081.651,0.3663203
0.1490909,0.05193028,35.80064174389157,9816.367,0.3555131
0.15,0.0521875,-27.103853296705488,22071.24,0.3582555
0.1509091,0.05244162,-54.88386542694436,30248.18,0.5616641
0.1518182,0.05269259,-52.84296168294721,35823.28,0.6248721
0.1527273,0.05294035,-43.6885059612353,40629.32,0.6533459
0.1536364,0.05318483,-33.652882065667406,44041.78,0.6536053
0.1545455,0.053426,-24.4349430149716,45385.33,0.622077
0.1554545,0.05366378,-16.09958057868012,44954.05,0.5833119
0.1563636,0.05389812,-9.381715068820105,43318.46,0.5635432
0.1572727,0.05412897,-6.070423084821065,40430.64,0.4588924
0.1581818,0.05435627,-4.376569056367781,37372.52,0.3927766
0.1590909,0.05457997,-3.693537267629063,34767.81,0.3623616
0.16,0.0548,-3.3868328920418382,33255.66,0.349383
0.1609091,0.05501631,-3.136045796864867,32943.33,0.3398279
