"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
0, -2.268000000000000e-02, 2.000000000000000e-02, 2.676229185196924e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.869377599398191e+07, 1.000000000000000e-10, 3.545886867266587e+09
1, 1.250200000000000e-01, 5.477226000000000e-02, 2.674994107263962e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041845035855e+07, 1.000000000000000e-10, 3.658426738717506e+09
930, 1.248244205674323e-01, 5.473767046013104e-02, 2.674994104492813e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041842091653e+07, 1.000000000000000e-10, 3.656233328645666e+09
931, 1.246288389851053e-01, 5.470309269269298e-02, 2.674994103361364e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041840889544e+07, 1.000000000000000e-10, 3.654422842452539e+09
932, 1.244332655909920e-01, 5.466846855282095e-02, 2.674994099271543e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041836544311e+07, 1.000000000000000e-10, 3.652968344759704e+09
933, 1.242377096557596e-01, 5.463374559995363e-02, 2.674994094240151e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041831198705e+07, 1.000000000000000e-10, 3.651421058630257e+09
934, 1.240421637002555e-01, 5.459894024254878e-02, 2.674994089979875e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041826672372e+07, 1.000000000000000e-10, 3.649814402333297e+09
935, 1.238466376277194e-01, 5.456406618260415e-02, 2.674994086060821e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041822508570e+07, 1.000000000000000e-10, 3.648215098975198e+09
936, 1.236511186224369e-01, 5.452912231944779e-02, 2.674994082199651e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041818406267e+07, 1.000000000000000e-10, 3.646623737067429e+09
937, 1.234556163013989e-01, 5.449411137960168e-02, 2.674994078349121e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041814315268e+07, 1.000000000000000e-10, 3.645050799884771e+09
938, 1.232601224563854e-01, 5.445903126228482e-02, 2.674994074444349e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041810166641e+07, 1.000000000000000e-10, 3.643501752143339e+09
939, 1.230646442525916e-01, 5.442388175310851e-02, 2.674994070463264e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041805936933e+07, 1.000000000000000e-10, 3.641976884797446e+09
940, 1.228691765242800e-01, 5.438866044354832e-02, 2.674994066443146e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.868041801665756e+07, 1.000000000000000e-10, 3.640467299034034e+09
