x_m,r_m,pressure_pa,pressure_over_pc,tau_wall_pa,su2_cf_t,yplus
-0.02268,0.02,5179764.0,0.9961084615384616,1792.4199449331363,11506.228564084151,0.3728495
-0.02258069,0.01999946,5176277.0,0.9954378846153846,1021.2310270647284,6555.672205811964,0.2811487
-0.0224814,0.01999803,5176390.0,0.9954596153846154,678.3587155966914,4354.643816678381,0.2289308
-0.02238212,0.01999557,5176285.0,0.9954394230769231,573.8496741843201,3683.760343805099,0.2103555
-0.02228287,0.01999211,5176421.0,0.9954655769230769,473.32723841438536,3038.4684159525086,0.1908407
-0.02218367,0.01998767,5176418.0,0.995465,424.21575828095825,2723.2030580027176,0.1804535
-0.02208451,0.01998225,5176473.0,0.995475576923077,378.7385665189467,2431.267585879911,0.1702831
-0.02198541,0.01997585,5176399.0,0.9954613461538462,357.4472045083661,2294.5901970643467,0.1651897
-0.02188638,0.01996846,5176589.0,0.9954978846153846,334.8045598375795,2149.2384084871833,0.1596267
-0.02178742,0.01996008,5176721.0,0.9955232692307693,321.04267446637704,2060.8956074592197,0.1560514
-0.02168856,0.01995073,5176897.0,0.9955571153846153,305.7940317139166,1963.0087426662592,0.1520282
-0.02158979,0.0199404,5176985.0,0.9955740384615385,296.8020157598245,1905.2855561372594,0.1494891
-0.02149113,0.01992908,5177132.0,0.9956023076923077,287.23020492240477,1843.8404446951206,0.1467595
-0.02139259,0.01991678,5177255.0,0.9956259615384615,280.43551841224905,1800.222755532402,0.1447006
-0.02129417,0.01990351,5177386.0,0.9956511538461539,273.2041630287037,1753.801922007088,0.142497
-0.02119589,0.01988926,5177485.0,0.9956701923076923,268.35122528537204,1722.6490601792045,0.1408844
-0.02109776,0.01987403,5177603.0,0.9956928846153846,263.70483089124184,1692.8220790362693,0.1393069
-0.02099978,0.01985783,5177712.0,0.9957138461538462,260.2340319387367,1670.5416942634934,0.138019
-0.02090197,0.01984066,5177826.0,0.9957357692307692,256.8145243976088,1648.590568660339,0.1367266
-0.02080434,0.01982252,5177922.0,0.9957542307692308,254.76385512927808,1635.4265390045337,0.1357829
-0.02070689,0.01980341,5178034.0,0.9957757692307693,252.79441600372877,1622.7839566757225,0.1348451
-0.02060963,0.01978333,5178131.0,0.9957944230769231,251.68381101370807,1615.6545588492174,0.1341217
-0.02051258,0.01976229,5178236.0,0.9958146153846154,250.79344512463055,1609.9389599716496,0.1334427
-0.02041574,0.01974028,5178324.0,0.9958315384615385,250.6978702836775,1609.3254285455514,0.1329616
-0.02031912,0.01971732,5178424.0,0.9958507692307692,250.50877208373805,1608.1115349400318,0.1324362
-0.02022274,0.01969339,5178506.0,0.9958665384615385,251.25432114678594,1612.8974992724516,0.1321437
-0.0201266,0.01966851,5178600.0,0.9958846153846154,252.04510379688662,1617.973835285277,0.1318488
-0.02003071,0.01964268,5178676.0,0.9958992307692308,253.2568979433475,1625.7528049743908,0.1316392
-0.01993509,0.0196159,5178757.0,0.9959148076923077,255.04846598457848,1637.2535648430728,0.1315643
-0.01983973,0.01958816,5178818.0,0.9959265384615384,257.47476298055,1652.8288924212538,0.131631
-0.01974466,0.01955948,5178890.0,0.9959403846153846,259.8592329306232,1668.1357162084419,0.1316624
-0.01964987,0.01952986,5178931.0,0.9959482692307692,262.9333110549772,1687.869398386358,0.1318429
-0.01955538,0.0194993,5178979.0,0.9959575,266.2147994404357,1708.934526288001,0.1320505
-0.0194612,0.01946781,5179004.0,0.9959623076923076,270.02210333387427,1733.3750648652854,0.1323574
-0.01936734,0.01943538,5179036.0,0.9959684615384615,273.93845090524735,1758.5155964800992,0.1326556
-0.01927381,0.01940202,5179034.0,0.9959680769230769,278.7250707663303,1789.2427384797716,0.1331319
-0.01918061,0.01936772,5179032.0,0.9959676923076923,283.8012602476219,1821.828738524822,0.1336411
-0.01908775,0.01933251,5178997.0,0.9959609615384616,289.5774752717468,1858.908470030129,0.1342743
-0.01899525,0.01929638,5178963.0,0.9959544230769231,295.47180239933107,1896.7464082617282,0.1348908
-0.01890312,0.01925933,5178886.0,0.9959396153846154,302.1070868442866,1939.3408346556046,0.1356259
-0.01881135,0.01922136,5178817.0,0.9959263461538461,309.0072175425661,1983.6354103552849,0.1363727
-0.01871997,0.01918249,5178729.0,0.9959094230769231,316.8159375576635,2033.762568078918,0.1372666
-0.01862898,0.01914271,5178622.0,0.9958888461538462,324.6595883398538,2084.113959744617,0.1381109
-0.01853839,0.01910203,5178439.0,0.9958536538461539,334.8675638347126,2149.6428552205025,0.1393894
-0.0184482,0.01906045,5178218.0,0.9958111538461538,346.18147219189814,2222.2711563498647,0.1408191
-0.01835843,0.01901799,5177938.0,0.9957573076923077,358.52764992922476,2301.5259890915227,0.1423697
-0.01826909,0.01897463,5177565.0,0.9956855769230769,370.190426437846,2376.3938081979613,0.1436902
-0.01818019,0.01893038,5177139.0,0.9956036538461538,384.96945451929616,2471.2660369638197,0.1455235
-0.01809173,0.01888525,5176694.0,0.9955180769230769,399.7320004904646,2566.0324607654698,0.1472441
-0.01800372,0.01883925,5176240.0,0.9954307692307692,416.61652045946954,2674.4206465293037,0.1492374
-0.01791617,0.01879238,5175892.0,0.9953638461538461,435.17292495203475,2793.5412979272205,0.1514001
-0.01782909,0.01874464,5175314.0,0.9952526923076923,455.5285836936571,2924.212049898986,0.1538085
-0.01774245,0.01869611,5174518.0,0.9950996153846153,482.07157298441393,3094.6016410307,0.1569
-0.01765635,0.01864663,5173467.0,0.9948975,528.4927429461858,3392.5968699402233,0.163763
-0.01757033,0.01859701,5172306.0,0.9946742307692308,556.1852670115237,3570.365764061776,0.1675752
-0.01748433,0.01854735,5171160.0,0.9944538461538461,564.610519142236,3624.4506770310013,0.1684429
-0.01739833,0.01849767,5169905.0,0.9942125,572.9044800620081,3677.692781546883,0.1692896
-0.01731234,0.018448,5168888.0,0.9940169230769231,575.278518590346,3692.932642051792,0.1692708
-0.01722634,0.01839834,5167840.0,0.9938153846153847,579.663144453586,3721.0792309653157,0.1695377
-0.01714034,0.01834869,5166935.0,0.9936413461538461,581.3703119578031,3732.038191534922,0.1694029
-0.01705434,0.01829904,5165956.0,0.9934530769230769,585.0016302332584,3755.3490111809756,0.169545
-0.01696833,0.01824939,5165044.0,0.9932776923076924,587.9614865280682,3774.3494597874515,0.1695872
-0.01688233,0.01819973,5164092.0,0.9930946153846154,591.8857852798145,3799.5410330674667,0.1697644
-0.01679633,0.01815008,5163164.0,0.9929161538461538,595.7132447250116,3824.110957833531,0.1699236
-0.01671032,0.01810043,5162200.0,0.9927307692307692,599.9579836717307,3851.35955917491,0.1701375
-0.01662432,0.01805078,5161238.0,0.9925457692307692,604.3298606278341,3879.4243079817834,0.1703646
-0.01653832,0.01800113,5160246.0,0.992355,609.0062701855451,3909.44396792944,0.1706292
-0.01645231,0.01795147,5159245.0,0.9921625,613.9051319976777,3940.8916339039242,0.1709193
-0.01636631,0.01790182,5158210.0,0.9919634615384615,618.9990078944103,3973.5911698082023,0.1712305
-0.0162803,0.01785217,5157157.0,0.9917609615384615,624.3267379838595,4007.791905138247,0.1715673
-0.0161943,0.01780252,5156068.0,0.9915515384615384,629.8183235495059,4043.044491384105,0.1719194
-0.0161083,0.01775287,5154953.0,0.9913371153846153,635.5918258119958,4080.1068086358496,0.1723025
-0.01602229,0.01770322,5153800.0,0.9911153846153846,641.5218038448123,4118.173603651418,0.1726989
-0.01593629,0.01765357,5152614.0,0.9908873076923077,647.7672396178748,4158.265442447512,0.1731296
-0.01585028,0.01760391,5151387.0,0.9906513461538462,654.1316603408997,4199.121091105143,0.1735679
-0.01576428,0.01755426,5150125.0,0.9904086538461538,660.7970382624155,4241.908699024682,0.1740374
-0.01567828,0.01750461,5148824.0,0.9901584615384615,667.4671279129063,4284.7265533330055,0.1744988
-0.01559227,0.01745496,5147480.0,0.9899,674.5617007362381,4330.269327335579,0.1750063
-0.01550627,0.01740531,5146087.0,0.9896321153846154,682.0317755243715,4378.222591940806,0.1755527
-0.01542027,0.01735565,5144643.0,0.9893544230769231,689.8138625774773,4428.178782504159,0.1761284
-0.01533426,0.017306,5143143.0,0.9890659615384615,697.453839105768,4477.22271130402,0.176675
-0.01524826,0.01725635,5141588.0,0.988766923076923,705.3022875114823,4527.604900748436,0.1772371
-0.01516226,0.0172067,5139989.0,0.988459423076923,713.261303188748,4578.696863760019,0.177802
-0.01507625,0.01715704,5138345.0,0.9881432692307692,721.6608131151057,4632.616527682622,0.1784102
-0.01499025,0.01710739,5136654.0,0.9878180769230769,730.1864232216909,4687.345676848777,0.1790224
-0.01490425,0.01705774,5134908.0,0.9874823076923077,739.0993007820305,4744.560843787119,0.1796701
-0.01481824,0.01700808,5133111.0,0.9871367307692308,748.0628861674784,4802.101523631816,0.1803121
-0.01473224,0.01695843,5131258.0,0.9867803846153846,757.3702170997399,4861.84883749702,0.180983
-0.01464624,0.01690878,5129357.0,0.9864148076923077,766.7025979385903,4921.75695628494,0.1816445
-0.01456024,0.01685912,5127399.0,0.9860382692307692,776.35674735701,4983.730630542566,0.1823306
-0.01447423,0.01680947,5125394.0,0.9856526923076923,786.045761425851,5045.928114314077,0.1830074
