x_m,r_m,pressure_pa,pressure_over_pc,tau_wall_pa,su2_cf_t,yplus
-0.02268,0.02,5180374.0,0.9962257692307692,1965.58868031969,12617.864849511348,0.3904815
-0.02258069,0.01999946,5177281.0,0.9956309615384615,1048.4373189211688,6730.319789580655,0.2848759
-0.0224814,0.01999803,5177647.0,0.9957013461538462,731.0960550016316,4693.184950841871,0.2376462
-0.02238212,0.01999557,5177696.0,0.9957107692307692,593.7261476319687,3811.3550222637377,0.213966
-0.02228287,0.01999211,5176974.0,0.9955719230769231,511.0633389113241,3280.7108651410686,0.1983017
-0.02218367,0.01998767,5176081.0,0.9954001923076923,456.5975752865588,2931.0743154276543,0.1872591
-0.02208451,0.01998225,5175719.0,0.9953305769230769,426.06799447122177,2735.093269903163,0.1807024
-0.02198541,0.01997585,5175907.0,0.9953667307692308,412.35146649743024,2647.041635341606,0.1775985
-0.02188638,0.01996846,5176417.0,0.9954648076923077,411.7304347830246,2643.054995451944,0.1772774
-0.02178742,0.01996008,5176887.0,0.9955551923076923,416.15702861673583,2671.470992805146,0.1779914
-0.02168856,0.01995073,5177134.0,0.9956026923076923,422.8941451363538,2714.7191181993785,0.1791631
-0.02158979,0.0199404,5177221.0,0.9956194230769231,430.8012547073724,2765.4778760800777,0.1805285
-0.02149113,0.01992908,5177214.0,0.9956180769230769,440.19124372217664,2825.755803763262,0.1821576
-0.02139259,0.01991678,5177161.0,0.9956078846153846,450.2457274142544,2890.2993767032626,0.1838457
-0.02129417,0.01990351,5177107.0,0.9955975,459.9929792358376,2952.8707108640224,0.1854175
-0.02119589,0.01988926,5177083.0,0.9955928846153846,469.22705923359626,3012.147798989268,0.1868324
-0.02109776,0.01987403,5177086.0,0.9955934615384615,479.78052569918236,3079.89453302874,0.1884611
-0.02099978,0.01985783,5177106.0,0.9955973076923077,488.5960333572955,3136.4846453567234,0.1896797
-0.02090197,0.01984066,5177114.0,0.9955988461538462,497.29896304347216,3192.3520766634183,0.1908279
-0.02080434,0.01982252,5177111.0,0.9955982692307692,506.0217061920327,3248.346698156475,0.1919395
-0.02070689,0.01980341,5177094.0,0.995595,513.7489374928053,3297.9507486835696,0.1928164
-0.02060963,0.01978333,5177057.0,0.9955878846153846,521.3684362322231,3346.8632227314756,0.1936195
-0.02051258,0.01976229,5177012.0,0.9955792307692307,528.6648608015797,3393.7017602254045,0.1943209
-0.02041574,0.01974028,5176949.0,0.9955671153846154,535.8320345722809,3439.7105874521476,0.1949674
-0.02031912,0.01971732,5176865.0,0.9955509615384616,541.0999647268991,3473.527444149159,0.1952246
-0.02022274,0.01969339,5176756.0,0.99553,548.2017597622508,3519.116580290513,0.1957688
-0.0201266,0.01966851,5176622.0,0.9955042307692308,555.0430712475767,3563.0335729856533,0.1962299
-0.02003071,0.01964268,5176463.0,0.9954736538461538,559.2569853458854,3590.0842978459846,0.1961884
-0.01993509,0.0196159,5176275.0,0.9954375,566.131293587282,3634.213109327397,0.1965835
-0.01983973,0.01958816,5176049.0,0.9953940384615385,572.1041267199629,3672.555007605216,0.1967749
-0.01974466,0.01955948,5175790.0,0.9953442307692307,577.8032608795463,3709.1399275861154,0.1968803
-0.01964987,0.01952986,5175490.0,0.9952865384615385,583.8847712393842,3748.179466513892,0.1970202
-0.01955538,0.0194993,5175150.0,0.9952211538461538,590.6471164324764,3791.58954440379,0.1972397
-0.0194612,0.01946781,5174768.0,0.9951476923076923,596.6233165161201,3829.9530564264533,0.1972778
-0.01936734,0.01943538,5174344.0,0.9950661538461538,602.3920924431537,3866.9850335248284,0.1972376
-0.01927381,0.01940202,5173871.0,0.9949751923076923,609.8319209605489,3914.744135760178,0.1974402
-0.01918061,0.01936772,5173343.0,0.9948736538461539,617.5895835671905,3964.543536468362,0.1976535
-0.01908775,0.01933251,5172755.0,0.994760576923077,625.43012046679,4014.8749389318023,0.1978287
-0.01899525,0.01929638,5172117.0,0.9946378846153846,633.342795343332,4065.669422635327,0.1979697
-0.01890312,0.01925933,5171419.0,0.9945036538461538,641.1495116376782,4115.783717709776,0.1980516
-0.01881135,0.01922136,5170666.0,0.9943588461538462,650.2286438989956,4174.066137104616,0.1982864
-0.01871997,0.01918249,5169840.0,0.9942,659.4860698330672,4233.493091716238,0.1984939
-0.01862898,0.01914271,5168945.0,0.9940278846153846,668.6415110466264,4292.265367435463,0.1986359
-0.01853839,0.01910203,5167983.0,0.9938428846153846,677.4632359306332,4348.895390512247,0.1986797
-0.0184482,0.01906045,5166971.0,0.9936482692307692,686.1115099386517,4404.411966135266,0.1986527
-0.01835843,0.01901799,5165911.0,0.993444423076923,693.5071086795233,4451.887140533583,0.1984116
-0.01826909,0.01897463,5164763.0,0.9932236538461539,699.0580423515688,4487.520704953114,0.197859
-0.01818019,0.01893038,5163437.0,0.9929686538461538,705.4887750307126,4528.802035396864,0.1973688
-0.01809173,0.01888525,5161831.0,0.9926598076923077,710.7061185600675,4562.294157215639,0.1966674
-0.01800372,0.01883925,5159939.0,0.9922959615384616,716.4088534975882,4598.902191966084,0.1959628
-0.01791617,0.01879238,5157878.0,0.9918996153846154,725.5564063259121,4657.623829126093,0.1956834
-0.01782909,0.01874464,5155727.0,0.9914859615384616,743.0715806279912,4770.060426045915,0.1966118
-0.01774245,0.01869611,5153638.0,0.9910842307692308,745.625685759278,4786.456202884016,0.1952795
-0.01765635,0.01864663,5150956.0,0.9905684615384616,900.0593635371555,5777.824994292253,0.2138826
-0.01757033,0.01859701,5148140.0,0.9900269230769231,953.7743723500519,6122.642161982292,0.2196255
-0.01748433,0.01854735,5145332.0,0.9894869230769231,978.9246705494476,6284.091536809416,0.2219747
-0.01739833,0.01849767,5142751.0,0.9889905769230769,989.1326282005463,6349.620317739385,0.2226227
-0.01731234,0.018448,5140060.0,0.988473076923077,991.7555600860524,6366.457919813593,0.2223771
-0.01722634,0.01839834,5137332.0,0.9879484615384615,987.1335784373279,6336.7876534122615,0.2213096
-0.01714034,0.01834869,5134285.0,0.9873625,981.3587231067688,6299.716650299533,0.2200586
-0.01705434,0.01829904,5131268.0,0.9867823076923077,976.6177164218494,6269.282316707821,0.2189257
-0.01696833,0.01824939,5128112.0,0.9861753846153846,972.9698584621736,6245.865322508446,0.2179085
-0.01688233,0.01819973,5124858.0,0.9855496153846154,970.8958617024036,6232.551544770957,0.2170676
-0.01679633,0.01815008,5121521.0,0.9849078846153846,970.4214488609415,6229.506107454199,0.2164205
-0.01671032,0.01810043,5118110.0,0.9842519230769231,971.3117568890359,6235.221334900006,0.2159251
-0.01662432,0.01805078,5114851.0,0.9836251923076923,972.6740239124676,6243.966247486606,0.2155055
-0.01653832,0.01800113,5111274.0,0.9829373076923077,975.8476548040117,6264.338996919221,0.2152804
-0.01645231,0.01795147,5107583.0,0.9822275,979.9049971866676,6290.384628106017,0.2151654
-0.01636631,0.01790182,5103778.0,0.9814957692307692,984.6358046555476,6320.753489032545,0.2151202
-0.0162803,0.01785217,5099859.0,0.9807421153846154,989.8659519463689,6354.327803088875,0.2151352
-0.0161943,0.01780252,5095820.0,0.9799653846153846,995.7069355803528,6391.823309050901,0.2152106
-0.0161083,0.01775287,5091387.0,0.9791128846153846,1002.9304834368419,6438.1940230765495,0.2154298
-0.01602229,0.01770322,5087115.0,0.9782913461538462,1009.5491434754794,6480.681731053584,0.2155815
-0.01593629,0.01765357,5082734.0,0.9774488461538462,1016.4981610796267,6525.290130483188,0.2157654
-0.01585028,0.01760391,5078242.0,0.976585,1023.7861458155897,6572.074489461449,0.2159779
-0.01576428,0.01755426,5073642.0,0.9757003846153847,1031.3109166774555,6620.378869064978,0.2162101
-0.01567828,0.01750461,5068932.0,0.9747946153846154,1038.918670330915,6669.215946917968,0.2164431
-0.01559227,0.01745496,5064432.0,0.9739292307692308,1045.6030161377562,6712.1253169416095,0.21658
-0.01550627,0.01740531,5059516.0,0.9729838461538461,1053.5556001122593,6763.175992395413,0.2168349
