"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
875, 8.723656226728176e-02, 4.661782869375421e-02, 3.827727157442531e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.149146163437721e+05, 0.000000000000000e+00
876, 8.698029461796684e-02, 4.655108152670806e-02, 3.839191832070128e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.152467863139490e+05, 0.000000000000000e+00
877, 8.672406801591795e-02, 4.648417639056682e-02, 3.850735201174525e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.155830779853246e+05, 0.000000000000000e+00
878, 8.646787938103304e-02, 4.641710885323846e-02, 3.862352793255258e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.159242225592788e+05, 0.000000000000000e+00
879, 8.621173936428897e-02, 4.634987550353096e-02, 3.874045723699857e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.162690917746193e+05, 0.000000000000000e+00
880, 8.595564134462079e-02, 4.628247414138675e-02, 3.885818453928356e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.166175337778973e+05, 0.000000000000000e+00
881, 8.569958262473214e-02, 4.621490905132426e-02, 3.897670964392078e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.169693547607534e+05, 0.000000000000000e+00
882, 8.544357275933580e-02, 4.614718526827623e-02, 3.909598675444280e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.173242894972642e+05, 0.000000000000000e+00
883, 8.518760283811352e-02, 4.607929735462257e-02, 3.921599881848016e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.176821622350030e+05, 0.000000000000000e+00
884, 8.493167668354026e-02, 4.601124357469701e-02, 3.933675533916673e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.180429559207285e+05, 0.000000000000000e+00
885, 8.467579589238843e-02, 4.594302453889829e-02, 3.945825547179795e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.184066024995454e+05, 0.000000000000000e+00
886, 8.441995464831203e-02, 4.587463746580012e-02, 3.958049049104260e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.187730130629278e+05, 0.000000000000000e+00
887, 8.416416424964444e-02, 4.580608419168913e-02, 3.970347006165052e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.191421875144871e+05, 0.000000000000000e+00
